city,nodeID,nodeLabel,latitude,longitude,mode,year
Toronto,8953,Union,43.64562669774955,-79.38078971892936,heavy_rail,1954.0
Toronto,8987,Eglington,43.70533903682312,-79.39873163313523,heavy_rail,1954.0
Toronto,8988,York Mills,43.744664937897596,-79.40652445617003,heavy_rail,1973.0
Toronto,8989,Finch,43.78155544948015,-79.41557289351593,heavy_rail,1974.0
Toronto,8990,St George,43.668221633382814,-79.39986611005847,heavy_rail,1963.0
Toronto,8991,Wilson,43.73470618127618,-79.45015213506339,heavy_rail,1978.0
Toronto,9018,Sheppard West,43.74943663074549,-79.46238807708036,heavy_rail,1996.0
Toronto,9019,North York Centre,43.76890957490116,-79.41291632927043,heavy_rail,1987.0
Toronto,9020,Sheppard-Yonge,43.76187196951949,-79.41121862708846,heavy_rail,1974.0
Toronto,9021,Sheppard-Yonge,43.76186525504929,-79.4112152138384,heavy_rail,2002.0
Toronto,9022,St George,43.66823392192336,-79.39986743420963,heavy_rail,1966.0
Toronto,9023,Keele,43.655544451978415,-79.45970153345525,heavy_rail,1966.0
Toronto,9024,Woodbine,43.68662229312277,-79.312569103979,heavy_rail,1966.0
Toronto,9025,Bloor-Yonge,43.67105300415608,-79.3856190037913,heavy_rail,1954.0
Toronto,9026,Bloor-Yonge,43.6710575710799,-79.3856199631538,heavy_rail,1966.0
Toronto,9027,Lawrence,43.725167834866625,-79.40234830731994,heavy_rail,1973.0
Toronto,9028,Davisville,43.69776596579871,-79.39736433386553,heavy_rail,1954.0
Toronto,9029,St Clair,43.687649361865226,-79.39329936967394,heavy_rail,1954.0
Toronto,9030,Rosedale,43.676775488689145,-79.38857951629066,heavy_rail,1954.0
Toronto,9031,Wellesley,43.66537854641186,-79.38377392722957,heavy_rail,1954.0
Toronto,9032,College,43.6611951920336,-79.38327339660648,heavy_rail,1954.0
Toronto,9033,Dundas,43.656096331362846,-79.38110396173846,heavy_rail,1954.0
Toronto,9034,Queen,43.652286899419465,-79.37945315857704,heavy_rail,1954.0
Toronto,9035,King,43.64911512592286,-79.37814266667715,heavy_rail,1954.0
Toronto,9036,St Andrew,43.64746546965182,-79.38482056671661,heavy_rail,1963.0
Toronto,9037,Osgoode,43.65074905802541,-79.38681370792092,heavy_rail,1963.0
Toronto,9038,St Patrick,43.65478831633334,-79.38848499494316,heavy_rail,1963.0
Toronto,9039,Queen's Park,43.6597926487178,-79.3905753459507,heavy_rail,1963.0
Toronto,9040,Museum,43.66719648653705,-79.39368966910239,heavy_rail,1963.0
Toronto,9041,Spadina,43.66749229865289,-79.4037109615588,heavy_rail,1978.0
Toronto,9042,Spadina,43.667400238172945,-79.40366061635768,heavy_rail,1966.0
Toronto,9043,Bessarion,43.769247233746626,-79.37636987896302,heavy_rail,2002.0
Toronto,9044,Leslie,43.77134388888399,-79.36671543983947,heavy_rail,2002.0
Toronto,9045,Don Mills,43.77549781294471,-79.34520164304931,heavy_rail,2002.0
Toronto,9046,Islington,43.64544887073302,-79.52456331520426,heavy_rail,1968.0
Toronto,9047,Warden,43.71155277868954,-79.27895126025254,heavy_rail,1968.0
Toronto,9048,Kipling,43.637510626559106,-79.53553615465603,heavy_rail,1980.0
Toronto,9049,Kennedy,43.732508506125356,-79.263695236563,heavy_rail,1980.0
Toronto,9050,McCowan,43.77490502079158,-79.25169578173863,heavy_rail,1985.0
Toronto,9282,Dupont,43.674746621663324,-79.40719054929941,heavy_rail,1978.0
Toronto,9283,St Clair West,43.683949295563764,-79.41570311797146,heavy_rail,1978.0
Toronto,9284,Eglington West,43.698866556518425,-79.43625378091389,heavy_rail,1978.0
Toronto,9285,Glencairn,43.70901922619166,-79.44091916846396,heavy_rail,1978.0
Toronto,9286,Yorkdale,43.72468962875416,-79.44757381465108,heavy_rail,1978.0
Toronto,9287,Sherbourne,43.6721360270125,-79.37650063837535,heavy_rail,1966.0
Toronto,9288,Castle Frank,43.67376949487249,-79.36860621965582,heavy_rail,1966.0
Toronto,9289,Broadview,43.67691086689052,-79.35832339248952,heavy_rail,1966.0
Toronto,9290,Chester,43.67830591910365,-79.35232865372416,heavy_rail,1966.0
Toronto,9291,Pape,43.67973838392879,-79.34499806472385,heavy_rail,1966.0
Toronto,9292,Donlands,43.68114227750027,-79.33773113046392,heavy_rail,1966.0
Toronto,9293,Greenwood,43.68280756478708,-79.3303100943597,heavy_rail,1966.0
Toronto,9294,Coxwell,43.68432569177696,-79.32309766693051,heavy_rail,1966.0
Toronto,9295,Main Street,43.689049959776185,-79.30156055526635,heavy_rail,1968.0
Toronto,9296,Victoria Park,43.69498415406284,-79.28849713375381,heavy_rail,1968.0
Toronto,9297,Kennedy,43.732514842491696,-79.26369865237996,heavy_rail,1985.0
Toronto,9453,Bathurst,43.66581377369951,-79.41112676907717,heavy_rail,1966.0
Toronto,9454,Christie,43.66412074412847,-79.41831397007968,heavy_rail,1966.0
Toronto,9455,Ossington,43.662326375767094,-79.42626691933398,heavy_rail,1966.0
Toronto,9456,Lansdowne,43.659243432644416,-79.44226463736071,heavy_rail,1966.0
Toronto,9457,Dundas West,43.657011266052336,-79.45311859334917,heavy_rail,1966.0
Toronto,9458,High Park,43.654057482536246,-79.46634031585863,heavy_rail,1968.0
Toronto,9459,Runnymede,43.651880666145445,-79.47595455394188,heavy_rail,1968.0
Toronto,9460,Jane,43.649937721436515,-79.48385731305838,heavy_rail,1968.0
Toronto,9461,Old Mill,43.64986935506843,-79.49438358790552,heavy_rail,1968.0
Toronto,9462,Royal York,43.64814650782071,-79.51121831443793,heavy_rail,1968.0
Toronto,9463,Downsview Park,43.753777672012745,-79.47839673438065,heavy_rail,2017.0
Toronto,9463,Downsview Park,43.753777672012745,-79.47839673438065,commuter_rail,2017.0
Toronto,9464,Finch West,43.764201509830144,-79.49119382266328,heavy_rail,2017.0
Toronto,9465,York University,43.774040664533516,-79.49931451485787,heavy_rail,2017.0
Toronto,9466,Pioneer Village,43.77713445623834,-79.51029248919647,heavy_rail,2017.0
Toronto,9467,Highway 407,43.783810496458585,-79.52306187282703,heavy_rail,2017.0
Toronto,9468,Vaughan Metropolitan Centre,43.794253494569716,-79.52717235152411,heavy_rail,2017.0
