nodeID_from,nodeID_to,line_id,year,mode
1,25,683,1954.0,heavy_rail
1,24,683,1954.0,heavy_rail
2,17,683,1954.0,heavy_rail
2,16,683,1954.0,heavy_rail
3,10,683,1973.0,heavy_rail
3,16,683,1973.0,heavy_rail
4,8,683,1974.0,heavy_rail
5,11,683,1963.0,heavy_rail
5,30,683,1963.0,heavy_rail
5,29,683,1963.0,heavy_rail
6,44,683,1978.0,heavy_rail
6,7,683,1978.0,heavy_rail
7,66,683,1996.0,heavy_rail
8,9,683,1987.0,heavy_rail
9,10,683,1974.0,heavy_rail
14,15,683,1954.0,heavy_rail
14,20,683,1954.0,heavy_rail
14,29,683,1954.0,heavy_rail
15,19,683,1966.0,heavy_rail
17,18,683,1954.0,heavy_rail
18,19,683,1954.0,heavy_rail
20,21,683,1954.0,heavy_rail
21,22,683,1954.0,heavy_rail
22,23,683,1954.0,heavy_rail
23,24,683,1954.0,heavy_rail
25,26,683,1963.0,heavy_rail
26,27,683,1963.0,heavy_rail
27,28,683,1963.0,heavy_rail
30,40,683,1978.0,heavy_rail
40,41,683,1978.0,heavy_rail
41,42,683,1978.0,heavy_rail
42,43,683,1978.0,heavy_rail
43,44,683,1978.0,heavy_rail
66,67,683,2017.0,heavy_rail
66,67,683,2017.0,commuter_rail
67,68,683,2017.0,heavy_rail
68,69,683,2017.0,heavy_rail
69,70,683,2017.0,heavy_rail
70,71,683,2017.0,heavy_rail
11,31,794,1966.0,heavy_rail
11,15,794,1966.0,heavy_rail
12,60,794,1966.0,heavy_rail
12,61,794,1966.0,heavy_rail
13,52,794,1966.0,heavy_rail
13,53,794,1966.0,heavy_rail
15,45,794,1966.0,heavy_rail
30,31,794,1978.0,heavy_rail
30,56,794,1978.0,heavy_rail
35,65,794,1968.0,heavy_rail
35,37,794,1968.0,heavy_rail
36,54,794,1968.0,heavy_rail
36,38,794,1968.0,heavy_rail
38,55,794,1980.0,heavy_rail
45,46,794,1966.0,heavy_rail
46,47,794,1966.0,heavy_rail
47,48,794,1966.0,heavy_rail
48,49,794,1966.0,heavy_rail
49,50,794,1966.0,heavy_rail
50,51,794,1966.0,heavy_rail
51,52,794,1966.0,heavy_rail
53,54,794,1968.0,heavy_rail
56,57,794,1966.0,heavy_rail
57,58,794,1966.0,heavy_rail
58,59,794,1966.0,heavy_rail
59,60,794,1966.0,heavy_rail
61,62,794,1968.0,heavy_rail
62,63,794,1968.0,heavy_rail
63,64,794,1968.0,heavy_rail
64,65,794,1968.0,heavy_rail
39,120,795,1985.0,heavy_rail
55,117,795,1985.0,heavy_rail
117,118,795,1985.0,heavy_rail
118,119,795,1985.0,heavy_rail
119,120,795,1985.0,heavy_rail
10,32,796,2002.0,heavy_rail
32,33,796,2002.0,heavy_rail
33,34,796,2002.0,heavy_rail
72,73,845,2022.0,light_rail
73,74,845,2022.0,light_rail
74,75,845,2022.0,light_rail
75,76,845,2022.0,light_rail
76,77,845,2022.0,light_rail
77,78,845,2022.0,light_rail
78,79,845,2022.0,light_rail
79,80,845,2022.0,light_rail
80,81,845,2022.0,light_rail
81,82,845,2022.0,light_rail
82,83,845,2022.0,light_rail
83,84,845,2022.0,light_rail
84,85,845,2022.0,light_rail
85,86,845,2022.0,light_rail
86,87,845,2022.0,light_rail
87,88,845,2022.0,light_rail
88,89,845,2022.0,light_rail
89,90,845,2022.0,light_rail
90,91,845,2022.0,light_rail
91,92,845,2022.0,light_rail
92,93,845,2022.0,light_rail
93,94,845,2022.0,light_rail
94,95,845,2022.0,light_rail
95,96,845,2022.0,light_rail
97,192,846,1967.0,commuter_rail
97,98,846,1967.0,commuter_rail
98,99,846,1967.0,commuter_rail
99,100,846,1967.0,commuter_rail
