nodeID,nodeLabel,latitude,longitude,mode,year,line_id
1,Wellington Station,-41.27883279249928,174.78054932998128,heavy_rail,1937.0,4441
1,Wellington Station,-41.27883279249928,174.78054932998128,heavy_rail,1937.0,4442
1,Wellington Station,-41.27883279249928,174.78054932998128,heavy_rail,1937.0,4443
2,Crofton Downs Station,-41.25536968164675,174.76630145944256,heavy_rail,1963.0,4441
3,Ngaio Station,-41.25103542862558,174.77181673659828,heavy_rail,1885.0,4441
4,Awarua Street,-41.246544431652055,174.77418106016893,heavy_rail,1938.0,4441
5,Simla Crescent,-41.24679934811776,174.78428287150456,heavy_rail,1938.0,4441
6,Raroa Station,-41.23230817520823,174.80178449912847,heavy_rail,1940.0,4441
7,Johnsonville Station,-41.223358912158346,174.80483012699938,heavy_rail,1885.0,4441
8,Takapu Road,-41.18529541851916,174.8283213361617,heavy_rail,1937.0,4442
9,Redwood ,-41.17639887765577,174.82691824029348,heavy_rail,1963.0,4442
10,Tawa,-41.16926162921637,174.82830452389567,heavy_rail,1885.0,4442
11,Linden,-41.15905485878326,174.83189483029503,heavy_rail,1940.0,4442
12,Kenepuru,-41.14979019695609,174.83811523508768,heavy_rail,1963.0,4442
13,Porirua,-41.13749916133809,174.8433353704716,heavy_rail,1885.0,4442
14,Paremata ,-41.10638389695848,174.8661287278743,heavy_rail,1885.0,4442
15,Mana ,-41.09536825136835,174.86825118916948,heavy_rail,1949.0,4442
16,Plimmerton,-41.08389308011844,174.8671547065104,heavy_rail,1881.0,4442
17,Pukerua Bay,-41.03805471374552,174.88659190760296,heavy_rail,1885.0,4442
18,Paekakariki ,-40.98713833480342,174.9542151483981,heavy_rail,1886.0,4442
19,Waikanae,-40.876643829429575,175.06621056393232,heavy_rail,1882.0,4442
20,Petone,-41.22201169707121,174.86956163948005,heavy_rail,1874.0,4442
20,Petone,-41.22201169707121,174.86956163948005,heavy_rail,1874.0,4443
21,Western Hutt,-41.21198568033898,174.8899578557523,heavy_rail,1874.0,4443
22,Melling,-41.20358186966267,174.90539272536404,heavy_rail,1908.0,4443
23,Ngauranga,-41.24869679847679,174.81357667896555,heavy_rail,,4443
