nodeID_from,nodeID_to,mode,line_id,year
16761,16760,heavy_rail,145,
16760,16759,heavy_rail,145,
16759,16758,heavy_rail,145,
16758,16757,heavy_rail,145,
16757,16756,heavy_rail,145,
16756,16754,heavy_rail,145,
16754,16722,heavy_rail,145,
16722,16753,heavy_rail,145,
16753,16752,heavy_rail,145,
16752,16721,heavy_rail,145,
16721,16751,heavy_rail,145,
16751,16750,heavy_rail,145,
16750,16748,heavy_rail,145,
16748,16747,heavy_rail,145,
16747,16746,heavy_rail,145,
16746,16745,heavy_rail,145,
16745,16744,heavy_rail,145,
16744,11422,heavy_rail,145,
11422,11424,heavy_rail,145,
11424,992,heavy_rail,145,
992,12721,heavy_rail,145,
12721,11426,heavy_rail,145,
11426,11425,heavy_rail,145,
11425,991,heavy_rail,145,
991,11424,heavy_rail,219,
11424,11422,heavy_rail,219,
11422,15444,heavy_rail,219,
15444,15443,heavy_rail,219,
15443,12731,heavy_rail,219,
12731,15448,heavy_rail,219,
15448,15449,heavy_rail,219,
15449,15450,heavy_rail,219,
15450,15451,heavy_rail,219,
17329,17330,heavy_rail,220,
17330,17331,heavy_rail,220,
17331,11423,heavy_rail,220,
11423,11422,heavy_rail,220,
11422,17323,heavy_rail,220,
17323,16749,heavy_rail,220,
16749,17322,heavy_rail,220,
17322,17321,heavy_rail,220,
17321,17324,heavy_rail,220,
17324,17325,heavy_rail,220,
17325,17326,heavy_rail,220,
17326,17327,heavy_rail,220,
17327,17328,heavy_rail,220,
991,11424,heavy_rail,1089,
11424,11422,heavy_rail,1089,
11422,15444,heavy_rail,1089,
15444,15446,heavy_rail,1089,
15446,15447,heavy_rail,1089,
15447,15445,heavy_rail,1089,
16722,16753,heavy_rail,1090,
16753,16752,heavy_rail,1090,
16752,16721,heavy_rail,1090,
16721,16751,heavy_rail,1090,
16751,16750,heavy_rail,1090,
16750,16748,heavy_rail,1090,
16748,16747,heavy_rail,1090,
16747,16746,heavy_rail,1090,
16746,16745,heavy_rail,1090,
16745,16744,heavy_rail,1090,
16744,12727,heavy_rail,1090,
12727,12726,heavy_rail,1090,
12726,12725,heavy_rail,1090,
12725,12724,heavy_rail,1090,
12724,12723,heavy_rail,1090,
12723,12722,heavy_rail,1090,
12722,12721,heavy_rail,1090,
12721,11426,heavy_rail,1090,
11426,11425,heavy_rail,1090,
11425,991,heavy_rail,1090,
991,11424,heavy_rail,1090,
11424,11422,heavy_rail,1090,
16721,16751,heavy_rail,1091,
16751,16750,heavy_rail,1091,
16750,16748,heavy_rail,1091,
16748,16747,heavy_rail,1091,
16747,16746,heavy_rail,1091,
16746,16745,heavy_rail,1091,
16745,16744,heavy_rail,1091,
16744,12722,heavy_rail,1091,
12722,12721,heavy_rail,1091,
12721,11426,heavy_rail,1091,
11426,11425,heavy_rail,1091,
11425,991,heavy_rail,1091,
991,11424,heavy_rail,1091,
11424,11422,heavy_rail,1091,
11423,11422,heavy_rail,1092,
11422,17323,heavy_rail,1092,
17323,16749,heavy_rail,1092,
16749,17322,heavy_rail,1092,
17322,17321,heavy_rail,1092,
16561,16560,ferry,1636,
16560,16559,ferry,1636,
