nodeID_from,nodeID_to,mode,line_id,year
33677,33676,heavy_rail,4115,
33676,33675,heavy_rail,4115,
33675,33674,heavy_rail,4115,
33674,33673,heavy_rail,4115,
33673,33672,heavy_rail,4115,
33672,33671,heavy_rail,4115,
33671,33670,heavy_rail,4115,
33670,33669,heavy_rail,4115,
33669,33668,heavy_rail,4115,
33668,33667,heavy_rail,4115,
33667,33666,heavy_rail,4115,
33666,33665,heavy_rail,4115,
33665,33664,heavy_rail,4115,
33664,33663,heavy_rail,4115,
33663,33662,heavy_rail,4115,
33662,33661,heavy_rail,4115,
33661,33660,heavy_rail,4115,
33660,33612,heavy_rail,4115,
33612,33614,heavy_rail,4115,
33614,33616,heavy_rail,4115,
33616,33617,heavy_rail,4115,
33617,33678,heavy_rail,4115,
33678,33679,heavy_rail,4115,
33679,33680,heavy_rail,4115,
33680,33681,heavy_rail,4115,
33681,33682,heavy_rail,4115,
33682,33683,heavy_rail,4115,
33683,33684,heavy_rail,4115,
33684,33685,heavy_rail,4115,
33685,33686,heavy_rail,4115,
33686,33687,heavy_rail,4115,
33687,33688,heavy_rail,4115,
33688,33689,heavy_rail,4115,
33689,33690,heavy_rail,4115,
33626,33625,heavy_rail,4116,
33625,33624,heavy_rail,4116,
33624,33623,heavy_rail,4116,
33623,33622,heavy_rail,4116,
33622,33621,heavy_rail,4116,
33621,33620,heavy_rail,4116,
33620,33617,heavy_rail,4116,
33617,33613,heavy_rail,4116,
33613,33618,heavy_rail,4116,
33618,33612,heavy_rail,4116,
33612,33619,heavy_rail,4116,
33619,33691,heavy_rail,4116,
33691,33692,heavy_rail,4116,
33692,33693,heavy_rail,4116,
33693,33694,heavy_rail,4116,
33694,33695,heavy_rail,4116,
33695,33696,heavy_rail,4116,
33696,33697,heavy_rail,4116,
33697,33698,heavy_rail,4116,
33706,33705,heavy_rail,4117,
33705,33707,heavy_rail,4117,
33707,33708,heavy_rail,4117,
33708,33709,heavy_rail,4117,
33709,33710,heavy_rail,4117,
33710,33699,heavy_rail,4117,
33699,33701,heavy_rail,4117,
33701,33700,heavy_rail,4117,
33700,33702,heavy_rail,4117,
33702,33693,heavy_rail,4117,
33693,33630,heavy_rail,4117,
33630,33643,heavy_rail,4117,
33643,33644,heavy_rail,4117,
33644,33645,heavy_rail,4117,
33645,33646,heavy_rail,4117,
33646,33647,heavy_rail,4117,
33647,33648,heavy_rail,4117,
33648,33649,heavy_rail,4117,
33649,33650,heavy_rail,4117,
33650,33651,heavy_rail,4117,
33651,33652,heavy_rail,4117,
33652,33653,heavy_rail,4117,
33653,33654,heavy_rail,4117,
33654,33655,heavy_rail,4117,
33655,33656,heavy_rail,4117,
33656,33657,heavy_rail,4117,
33657,33658,heavy_rail,4117,
33658,33659,heavy_rail,4117,
33659,33613,heavy_rail,4117,
33613,33614,heavy_rail,4117,
33614,33627,heavy_rail,4117,
33627,33628,heavy_rail,4117,
33628,33629,heavy_rail,4117,
33631,33632,commuter_rail,4118,
33632,33633,commuter_rail,4118,
33633,33634,commuter_rail,4118,
33634,33635,commuter_rail,4118,
33635,33636,commuter_rail,4118,
33636,33637,commuter_rail,4118,
33637,33638,commuter_rail,4118,
33638,33639,commuter_rail,4118,
33639,33640,commuter_rail,4118,
33640,33641,commuter_rail,4118,
33641,33642,commuter_rail,4118,
33642,33703,commuter_rail,4118,
33654,33732,light_rail,4119,
33732,33733,light_rail,4119,
33733,33734,light_rail,4119,
33734,33735,light_rail,4119,
33735,34554,light_rail,4119,
34554,34550,light_rail,4119,
34550,33740,light_rail,4119,
33740,34551,light_rail,4119,
34551,34553,light_rail,4119,
34553,34552,light_rail,4119,
34552,33736,light_rail,4119,
33736,33737,light_rail,4119,
33737,33739,light_rail,4119,
33739,33738,light_rail,4119,
33738,33731,light_rail,4119,
33731,33730,light_rail,4119,
33730,33729,light_rail,4119,
33729,33726,light_rail,4119,
33726,33727,light_rail,4119,
33727,34549,light_rail,4119,
34549,33728,light_rail,4119,
33748,33749,light_rail,4120,
33749,33747,light_rail,4120,
33747,33746,light_rail,4120,
33746,33745,light_rail,4120,
33745,33744,light_rail,4120,
33744,33743,light_rail,4120,
33743,33742,light_rail,4120,
33742,33741,light_rail,4120,
33741,33750,light_rail,4120,
33722,33723,heavy_rail,4121,
33723,33724,heavy_rail,4121,
33724,33725,heavy_rail,4121,
33725,33721,heavy_rail,4121,
33721,33720,heavy_rail,4121,
33720,33719,heavy_rail,4121,
33719,33718,heavy_rail,4121,
33718,33717,heavy_rail,4121,
33717,33716,heavy_rail,4121,
33716,33715,heavy_rail,4121,
33715,33711,heavy_rail,4121,
33711,33712,heavy_rail,4121,
33712,33713,heavy_rail,4121,
33713,33714,heavy_rail,4121,
