nodeID_from,nodeID_to,mode,line_id,year
23416,23417,light_rail,2844,
23417,23418,light_rail,2844,
23418,23419,light_rail,2844,
23419,23420,light_rail,2844,
23420,23421,light_rail,2844,
23421,23422,light_rail,2844,
23422,23423,light_rail,2844,
23423,23424,light_rail,2844,
23424,23425,light_rail,2844,
23425,23426,light_rail,2844,
23426,23427,light_rail,2844,
23427,23428,light_rail,2844,
23428,23429,light_rail,2844,
23429,23430,light_rail,2844,
23430,23431,light_rail,2844,
23431,23432,light_rail,2844,
23432,23433,light_rail,2844,
23433,23434,light_rail,2844,
23434,23435,light_rail,2844,
23435,23436,light_rail,2844,
23436,23437,light_rail,2844,
23437,23438,light_rail,2844,
23438,23439,light_rail,2844,
23439,23440,light_rail,2844,
23440,23441,light_rail,2844,
23441,23442,light_rail,2844,
