nodeID_from,nodeID_to,mode,line_id,year
33818,33815,heavy_rail,4128,
33815,33813,heavy_rail,4128,
33813,33823,heavy_rail,4128,
33823,33824,heavy_rail,4128,
33824,33825,heavy_rail,4128,
33825,33826,heavy_rail,4128,
33826,33827,heavy_rail,4128,
33827,33828,heavy_rail,4128,
33828,33829,heavy_rail,4128,
33829,33830,heavy_rail,4128,
33830,33831,heavy_rail,4128,
33831,33832,heavy_rail,4128,
33832,33833,heavy_rail,4128,
33833,33834,heavy_rail,4128,
33834,33835,heavy_rail,4128,
33835,33836,heavy_rail,4128,
33836,33837,heavy_rail,4128,
33837,33838,heavy_rail,4128,
33838,33839,heavy_rail,4128,
33839,33840,heavy_rail,4128,
33840,33822,heavy_rail,4128,
33822,33820,heavy_rail,4128,
33820,33841,heavy_rail,4128,
33841,33842,heavy_rail,4128,
33842,33843,heavy_rail,4128,
35580,35579,heavy_rail,4129,
35579,35577,heavy_rail,4129,
35577,35578,heavy_rail,4129,
35578,33847,heavy_rail,4129,
33847,33845,heavy_rail,4129,
33845,33811,heavy_rail,4129,
33811,33810,heavy_rail,4129,
33810,33807,heavy_rail,4129,
33807,33805,heavy_rail,4129,
33805,33802,heavy_rail,4129,
33802,33803,heavy_rail,4129,
35321,35322,heavy_rail,4434,
35322,35323,heavy_rail,4434,
35323,35324,heavy_rail,4434,
35324,35325,heavy_rail,4434,
35325,35326,heavy_rail,4434,
33813,35582,heavy_rail,4435,
35582,35338,heavy_rail,4435,
35338,35583,heavy_rail,4435,
35583,35584,heavy_rail,4435,
35328,35327,heavy_rail,4436,
35327,35329,heavy_rail,4436,
35329,35330,heavy_rail,4436,
35330,35331,heavy_rail,4436,
35331,35332,heavy_rail,4436,
35332,35333,heavy_rail,4436,
35333,35334,heavy_rail,4436,
35334,35335,heavy_rail,4436,
35335,35336,heavy_rail,4436,
35336,35337,heavy_rail,4436,
35337,35339,heavy_rail,4436,
35339,35340,heavy_rail,4436,
35340,35341,heavy_rail,4436,
35341,35342,heavy_rail,4436,
35342,35584,heavy_rail,4436,
