nodeID_from,nodeID_to,mode,line_id,year
11000,12330,commuter_rail,853,
12330,9537,commuter_rail,853,
9537,9569,commuter_rail,853,
9569,9622,commuter_rail,853,
9622,9621,commuter_rail,853,
9621,9620,commuter_rail,853,
9620,9619,commuter_rail,853,
9619,9618,commuter_rail,853,
11000,12330,commuter_rail,854,
12330,9537,commuter_rail,854,
9537,9569,commuter_rail,854,
9569,9568,commuter_rail,854,
9568,9567,commuter_rail,854,
9567,9566,commuter_rail,854,
9558,11000,commuter_rail,855,
11000,9537,commuter_rail,855,
9537,9569,commuter_rail,855,
9569,9568,commuter_rail,855,
9568,9567,commuter_rail,855,
9567,9566,commuter_rail,855,
9542,9541,commuter_rail,856,
9541,9540,commuter_rail,856,
9540,9539,commuter_rail,856,
9539,9533,commuter_rail,856,
9533,9534,commuter_rail,856,
9534,9535,commuter_rail,856,
9535,9536,commuter_rail,856,
9536,9537,commuter_rail,856,
9537,9538,commuter_rail,856,
9538,9565,commuter_rail,856,
9565,9558,commuter_rail,856,
9558,9557,commuter_rail,856,
9557,9556,commuter_rail,856,
9556,9555,commuter_rail,856,
9555,9554,commuter_rail,856,
9554,9553,commuter_rail,856,
9553,9552,commuter_rail,856,
9552,9551,commuter_rail,856,
9551,9550,commuter_rail,856,
9550,9549,commuter_rail,856,
9549,9548,commuter_rail,856,
9548,9547,commuter_rail,856,
9547,9546,commuter_rail,856,
9546,9545,commuter_rail,856,
9545,9544,commuter_rail,856,
9544,9543,commuter_rail,856,
9543,9564,commuter_rail,856,
9564,9563,commuter_rail,856,
9563,9562,commuter_rail,856,
9562,9561,commuter_rail,856,
9561,9560,commuter_rail,856,
9560,9559,commuter_rail,856,
11000,10999,commuter_rail,859,
9558,28096,commuter_rail,860,
28096,28095,commuter_rail,860,
28095,9537,commuter_rail,860,
9537,9569,commuter_rail,860,
9569,9568,commuter_rail,860,
9568,9567,commuter_rail,860,
9567,9566,commuter_rail,860,
9577,9578,light_rail,861,
9578,9579,light_rail,861,
9579,9580,light_rail,861,
9580,9581,light_rail,861,
9581,9582,light_rail,861,
9582,9583,light_rail,861,
9583,9584,light_rail,861,
9584,9585,light_rail,861,
9585,9586,light_rail,861,
9586,9587,light_rail,861,
9587,9588,light_rail,861,
9588,9589,light_rail,861,
9589,9590,light_rail,861,
9590,9591,light_rail,861,
9591,9592,light_rail,861,
9592,9593,light_rail,861,
9593,9594,light_rail,861,
9594,9595,light_rail,861,
9595,9596,light_rail,861,
9596,9597,light_rail,861,
9597,9598,light_rail,861,
9598,9599,light_rail,861,
11019,11018,light_rail,864,
11018,11017,light_rail,864,
11017,11016,light_rail,864,
11016,11015,light_rail,864,
11015,11014,light_rail,864,
11014,11013,light_rail,864,
11013,11012,light_rail,864,
11012,11011,light_rail,864,
11011,11010,light_rail,864,
11010,11009,light_rail,864,
11009,11008,light_rail,864,
11008,11007,light_rail,864,
11007,11006,light_rail,864,
11019,11018,light_rail,1018,
11018,11017,light_rail,1018,
11017,11016,light_rail,1018,
11016,11015,light_rail,1018,
11015,11014,light_rail,1018,
11014,11013,light_rail,1018,
11013,11012,light_rail,1018,
11012,11011,light_rail,1018,
11011,11010,light_rail,1018,
11010,11005,light_rail,1018,
11005,11004,light_rail,1018,
11004,11003,light_rail,1018,
11003,11002,light_rail,1018,
11002,11001,light_rail,1018,
