nodeID_from,nodeID_to,mode,line_id,year
30878,30877,heavy_rail,3634,
30877,30876,heavy_rail,3634,
30876,30874,heavy_rail,3634,
30874,30875,heavy_rail,3634,
30875,30872,heavy_rail,3634,
30872,30873,heavy_rail,3634,
30873,30865,heavy_rail,3634,
30865,30862,heavy_rail,3634,
30862,30863,heavy_rail,3634,
30863,30864,heavy_rail,3634,
30864,30879,heavy_rail,3634,
30879,30880,heavy_rail,3634,
30880,30882,heavy_rail,3634,
30882,30881,heavy_rail,3634,
30881,30883,heavy_rail,3634,
30883,30884,heavy_rail,3634,
30884,30885,heavy_rail,3634,
30885,30912,heavy_rail,3634,
30912,30914,heavy_rail,3634,
30914,30915,heavy_rail,3634,
30915,30917,heavy_rail,3634,
30917,30916,heavy_rail,3634,
30916,30920,heavy_rail,3634,
30920,30918,heavy_rail,3634,
30918,30919,heavy_rail,3634,
30911,30910,heavy_rail,3635,
30910,30908,heavy_rail,3635,
30908,30909,heavy_rail,3635,
30909,30907,heavy_rail,3635,
30907,30906,heavy_rail,3635,
30906,30905,heavy_rail,3635,
30905,30904,heavy_rail,3635,
30904,30903,heavy_rail,3635,
30903,30901,heavy_rail,3635,
30901,30902,heavy_rail,3635,
30902,30897,heavy_rail,3635,
30897,30896,heavy_rail,3635,
30896,30889,heavy_rail,3635,
30889,30892,heavy_rail,3635,
30892,30893,heavy_rail,3635,
30893,30888,heavy_rail,3635,
30888,30891,heavy_rail,3635,
30891,30894,heavy_rail,3635,
30894,30887,heavy_rail,3635,
30887,30890,heavy_rail,3635,
30890,30886,heavy_rail,3635,
30886,30895,heavy_rail,3635,
30871,30866,heavy_rail,3636,
30866,30870,heavy_rail,3636,
30870,30861,heavy_rail,3636,
30861,30860,heavy_rail,3636,
30860,30869,heavy_rail,3636,
30869,30868,heavy_rail,3636,
30868,30859,heavy_rail,3636,
30859,30867,heavy_rail,3636,
