nodeID_from,nodeID_to,mode,line_id,year
18157,18158,light_rail,2095,
18158,18159,light_rail,2095,
18159,18160,light_rail,2095,
18160,18161,light_rail,2095,
18161,18162,light_rail,2095,
18162,18163,light_rail,2095,
18163,18164,light_rail,2095,
18164,18165,light_rail,2095,
18165,18166,light_rail,2095,
18166,18167,light_rail,2095,
18167,18168,light_rail,2095,
18168,18169,light_rail,2095,
18169,18170,light_rail,2095,
18170,18171,light_rail,2095,
18171,18172,light_rail,2095,
18172,18173,light_rail,2095,
18173,18174,light_rail,2095,
18174,18175,light_rail,2095,
18175,18114,light_rail,2095,
18114,18112,light_rail,2095,
18112,18111,light_rail,2095,
18111,18108,light_rail,2095,
18108,18156,light_rail,2095,
18156,18115,light_rail,2095,
18115,18113,light_rail,2095,
18113,18110,light_rail,2095,
18110,18109,light_rail,2095,
18109,18145,light_rail,2095,
18145,18144,light_rail,2095,
18144,18143,light_rail,2095,
18143,18142,light_rail,2095,
18142,18141,light_rail,2095,
18141,18140,light_rail,2095,
18140,18139,light_rail,2095,
18139,18138,light_rail,2095,
18138,18137,light_rail,2095,
18137,18136,light_rail,2095,
18136,18135,light_rail,2095,
18135,18134,light_rail,2095,
18134,18133,light_rail,2095,
18133,18125,light_rail,2095,
18125,18124,light_rail,2095,
18124,18123,light_rail,2095,
18123,18122,light_rail,2095,
18122,18121,light_rail,2095,
18121,18120,light_rail,2095,
18120,18119,light_rail,2095,
18119,18118,light_rail,2095,
18118,18117,light_rail,2095,
18117,18116,light_rail,2095,
18157,18158,light_rail,2097,
18158,18159,light_rail,2097,
18159,18160,light_rail,2097,
18160,18161,light_rail,2097,
18161,18114,light_rail,2097,
18114,18112,light_rail,2097,
18112,18111,light_rail,2097,
18111,18108,light_rail,2097,
18108,18156,light_rail,2097,
18156,18115,light_rail,2097,
18115,18113,light_rail,2097,
18113,18110,light_rail,2097,
18110,18109,light_rail,2097,
18109,18125,light_rail,2097,
18125,18124,light_rail,2097,
18124,18123,light_rail,2097,
18123,18122,light_rail,2097,
18122,18121,light_rail,2097,
18121,18120,light_rail,2097,
18120,18119,light_rail,2097,
18119,18118,light_rail,2097,
18118,18117,light_rail,2097,
18117,18116,light_rail,2097,
18116,18176,light_rail,2097,
18176,18177,light_rail,2097,
18177,18178,light_rail,2097,
18178,18179,light_rail,2097,
18179,18133,light_rail,2097,
18180,18181,light_rail,2098,
18181,18182,light_rail,2098,
18182,18183,light_rail,2098,
18183,18184,light_rail,2098,
18184,18185,light_rail,2098,
18185,18186,light_rail,2098,
18186,18187,light_rail,2098,
18187,18188,light_rail,2098,
18188,18189,light_rail,2098,
18189,18598,light_rail,2098,
18598,18599,light_rail,2098,
18599,18601,light_rail,2098,
18601,18603,light_rail,2098,
18603,18606,light_rail,2098,
18606,18608,light_rail,2098,
18608,18610,light_rail,2098,
18598,18599,light_rail,2099,
18599,18601,light_rail,2099,
18601,18603,light_rail,2099,
18603,18606,light_rail,2099,
