nodeID_from,nodeID_to,mode,line_id,year
31859,31860,heavy_rail,3743,
31860,31861,heavy_rail,3743,
31861,31862,heavy_rail,3743,
31862,31846,heavy_rail,3743,
31846,31847,heavy_rail,3743,
31847,31848,heavy_rail,3743,
31848,31849,heavy_rail,3743,
31849,31843,heavy_rail,3743,
31843,31840,heavy_rail,3743,
31840,31845,heavy_rail,3743,
31845,31842,heavy_rail,3743,
31842,31844,heavy_rail,3743,
31844,31841,heavy_rail,3743,
31841,31850,heavy_rail,3743,
31850,31851,heavy_rail,3743,
31851,31858,heavy_rail,3743,
31858,31852,heavy_rail,3743,
31852,31853,heavy_rail,3743,
31853,31854,heavy_rail,3743,
31854,31855,heavy_rail,3743,
31855,31857,heavy_rail,3743,
31857,31856,heavy_rail,3743,
31892,31891,heavy_rail,3744,
31891,31893,heavy_rail,3744,
31893,31894,heavy_rail,3744,
31894,31890,heavy_rail,3744,
31890,31884,heavy_rail,3744,
31884,31883,heavy_rail,3744,
31883,31882,heavy_rail,3744,
31882,31880,heavy_rail,3744,
31880,31879,heavy_rail,3744,
31879,31878,heavy_rail,3744,
31878,31889,heavy_rail,3744,
31889,31877,heavy_rail,3744,
31877,31876,heavy_rail,3744,
31876,31887,heavy_rail,3744,
31887,31888,heavy_rail,3744,
31888,31886,heavy_rail,3744,
31886,31885,heavy_rail,3744,
31885,31869,heavy_rail,3744,
31869,31875,heavy_rail,3744,
31875,31872,heavy_rail,3744,
31872,31874,heavy_rail,3744,
31874,31870,heavy_rail,3744,
31870,31868,heavy_rail,3744,
31868,31873,heavy_rail,3744,
31873,31867,heavy_rail,3744,
31867,31866,heavy_rail,3744,
31866,31865,heavy_rail,3744,
31865,31864,heavy_rail,3744,
31864,31871,heavy_rail,3744,
31871,31863,heavy_rail,3744,
