nodeID_from,nodeID_to,mode,line_id,year
3536,3537,default,304,
3537,3538,default,304,
3538,3539,default,304,
3539,3540,default,304,
3540,3541,default,304,
3541,3542,default,304,
3542,3543,default,304,
3543,3544,default,304,
3544,3545,default,304,
3545,3546,default,304,
3546,3547,default,304,
3547,3548,default,304,
3548,3549,default,304,
3549,3550,default,304,
3655,3639,default,305,
3639,3654,default,305,
3654,3631,default,305,
3631,3632,default,305,
3632,3652,default,305,
3652,3651,default,305,
3651,3649,default,305,
3649,3650,default,305,
3650,3648,default,305,
3648,3647,default,305,
3647,3629,default,305,
3629,3634,default,305,
3634,3621,default,305,
3621,3551,default,305,
3551,3625,default,305,
3625,3556,default,305,
3556,3555,default,305,
3555,3554,default,305,
3554,3553,default,305,
3553,3571,default,305,
3571,3565,default,305,
3565,3561,default,305,
3561,3583,default,305,
3583,3560,default,305,
3560,3582,default,305,
3582,3559,default,305,
3559,3581,default,305,
3581,3580,default,305,
3580,3579,default,305,
3579,3558,default,305,
3558,3557,default,305,
3557,3578,default,305,
3578,3572,default,305,
3572,3573,default,305,
3573,3574,default,305,
3574,3575,default,305,
3575,3576,default,305,
3576,3577,default,305,
3577,3566,default,305,
3566,3567,default,305,
3567,3569,default,305,
3569,3563,default,305,
3563,3585,default,305,
3585,3568,default,305,
3568,3584,default,305,
3584,3562,default,305,
3562,3620,default,305,
3620,3619,default,305,
3619,3618,default,305,
3618,3617,default,305,
3617,3616,default,305,
3616,3614,default,305,
3614,3613,default,305,
3613,3615,default,305,
3615,3612,default,305,
3612,3611,default,305,
3611,3588,default,305,
3588,3587,default,305,
3587,3564,default,305,
3564,3570,default,305,
3570,3586,default,305,
